item_id,repo_slug,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
60209e0f6fb4bc7b868ca9f3cb18cb5e,nantes-spot,audience,claude-sonnet-5,2,"Household sector: for the maker, their family, friends or a community, unpaid",Names a free public resource for a city (Nantes spots),1105,54,0.002750,2026-09-13T08:04:23Z
4317ea88de8518c94161e9d90a46a393,sika,audience,claude-sonnet-5,2,Cannot tell from the name,"No business, community, or personal context indicated by the name alone.",1101,39,0.002592,2026-09-13T08:04:25Z
f99bfeecbeec93a07f67820c1e15ecca,portfolio,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal portfolio site promotes a person, not a sector",1120,40,0.002640,2026-09-13T08:04:27Z
b67e0007043be90f5e624b71252185be,sarafoundation,audience,claude-sonnet-5,2,"Household sector: for the maker, their family, friends or a community, unpaid","""Foundation"" names a nonprofit/charity entity, per household sector rule.",1115,63,0.002860,2026-09-13T08:04:28Z
abfc1bcb06a6020bac6bbd75de129ac2,rehman,audience,claude-sonnet-5,2,"Producer sector: for a business, clients or paying customers","Named construction company serving Islamabad, clearly a business",1131,48,0.002742,2026-09-13T08:04:30Z
7e43da3bc237004c0709839554b0b7a2,snore-detective-pro,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal-use app detecting snoring, no business or community named",1107,40,0.002614,2026-09-13T08:04:32Z
538d10ead885d6b5d7bb9ae505b9874f,ai-fitness-and-wellness-app,audience,claude-sonnet-5,2,Cannot tell from the name,Personal fitness and wellness app with no business or community named,1113,39,0.002616,2026-09-13T08:04:34Z
a0e3a7078f9aaf25900c98f38d8ab3a6,campus-connect-hub,audience,claude-sonnet-5,2,"Household sector: for the maker, their family, friends or a community, unpaid","'Campus' and 'hub' suggest a community connection resource, not a business",1107,60,0.002814,2026-09-13T08:04:37Z
7cc8ed5cdd1bbaf25c40f912cf114c93,stylish-portfolio-ground,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal portfolio site, promotes a person, neither sector applies.",1110,43,0.002650,2026-09-13T08:04:39Z
186cf23d48ac1a97127387b3d92e5521,remix-of-extrahand-task-flow,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic task-flow app name, no business or community named",1113,37,0.002596,2026-09-13T08:04:41Z
759fa1b92a49a3108baa0b2d2e34b783,kingdomnannies,audience,claude-sonnet-5,2,"Producer sector: for a business, clients or paying customers","Names a nanny staffing/service business, implying clients and paid customers",1106,52,0.002732,2026-09-13T08:04:43Z
f6f31af4c0b6922e5c3a4d1f4bed0a5d,lingua-assist,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal-use language assistant app, no business or community named",1129,38,0.002638,2026-09-13T08:04:45Z
3947ea42e104e52bfcd5f525244331d2,talky-insight-viz,audience,claude-sonnet-5,2,"Producer sector: for a business, clients or paying customers","'Insight' suggests business analytics tool, implying producer sector use",1107,52,0.002734,2026-09-13T08:04:47Z
ad6cd24bf420cc086da599562705cd8a,release-your-calm,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal wellness/calm app, no business or community named",1105,38,0.002590,2026-09-13T08:04:49Z
353cb5e002458ff5f02529cac06ec0f6,examsnap-ai,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic exam/study app name, no business or community indicated",1106,39,0.002602,2026-09-13T08:04:51Z
573ff93048b85607a59c05419bb3659f,superimune,audience,claude-sonnet-5,2,Cannot tell from the name,"No business, community, or clear purpose indicated by the name alone.",1102,41,0.002614,2026-09-13T08:04:53Z
593a7103717b0a34401efd6af261b2ea,delton-chatbot-v2,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic chatbot app, no business or community named",1109,36,0.002578,2026-09-13T08:04:55Z
cb7a17d14a85128997ceecf267ca597f,grand-moments-booking,audience,claude-sonnet-5,2,"Producer sector: for a business, clients or paying customers",'Booking' implies a venue or booking service for customers,1107,47,0.002684,2026-09-13T08:04:59Z
94b42e7bd13f630d056b56b42c4745fb,mood-weaver,audience,claude-sonnet-5,2,Cannot tell from the name,Personal mood app with no business or community named,1105,34,0.002550,2026-09-13T08:05:01Z
ddf863429782a3e48fab892957d33cc5,chatapp,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic personal chat app, no business or community named",1103,36,0.002566,2026-09-13T08:05:02Z
6b4be8ecad233754393ae7fdb15bf9fe,mavs-machine-test,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic technical name, no business or community indicated",1107,36,0.002574,2026-09-13T08:05:04Z
cc5dce7c5492a55f49299daf87d17d0c,startup-rag,audience,claude-sonnet-5,2,"Producer sector: for a business, clients or paying customers","'Startup' names a business, implying producer sector use.",1104,46,0.002668,2026-09-13T08:05:06Z
82ccc3243ba5d8d6718ed079b553b2d2,mibh,audience,claude-sonnet-5,2,Cannot tell from the name,Name 'mibh' is ambiguous with no business or community indicated,1102,44,0.002644,2026-09-13T08:05:08Z
9f8d68b6eb22687a95f2f0da0b918a4f,swipe-play-discover,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic app-like name, no business or community indicated",1107,37,0.002584,2026-09-13T08:05:10Z
5437113d04630931411fd0ad1b4ac0a0,my-portfolio,audience,claude-sonnet-5,2,Cannot tell from the name,"Personal portfolio promotes a person, neither sector by itself",1105,42,0.002630,2026-09-13T08:05:11Z
07816fa6bd9747ab6391bd55a14198f1,paginaqualivercopia,audience,claude-sonnet-5,2,Cannot tell from the name,"Name is ambiguous, no business, community, or personal-use indicator identifiable",1108,48,0.002696,2026-09-13T08:05:13Z
5430488a622d884067e4431396647fc2,ascend-protocol,audience,claude-sonnet-5,2,Cannot tell from the name,"Generic technical name, no business or community indicated",1106,36,0.002572,2026-09-13T08:05:15Z
