item_id,repo_slug,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
1116481b765b3ee0e0502f6df594f5fd,prototipo-visual-app,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),'prototipo-visual-app' literally means visual prototype app,1119,53,0.002768,2026-09-13T07:55:01Z
af3139cbf9126c1f4272776806a38983,clinic-buddy-chat,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),"'clinic', 'buddy', 'chat' directly describe a clinic-related chat assistant.",1120,64,0.002880,2026-09-13T07:55:03Z
d73635b6349ee127778fb9fbdcaf5c69,nexabot-clone-buddy,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Nexabot' invented, 'clone-buddy' hints at cloning assistant purpose, imaginative leap needed.",1121,81,0.003052,2026-09-13T07:55:06Z
4532086c666e1219b0cb376d1609747d,kami-scribe-web,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'kami' (paper/god) and 'scribe' suggest writing tool, imaginative leap needed",1118,74,0.002976,2026-09-13T07:55:09Z
89ae4192164c51b32cfa5f89127d3a67,[owner]m_portfolio,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),'portfolio' directly names the showcase purpose of the software.,1120,52,0.002760,2026-09-13T07:55:11Z
8bebe05701b723563bf8ca96cca8f949,bar-stock-shine,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),"'bar-stock' names inventory, 'shine' implies polish/management of bar stock",1118,61,0.002846,2026-09-13T07:55:13Z
b63413ccc4f982f3169c821fadd75786,ai-sphere-dash,namestyle,claude-sonnet-5,1,Cannot tell,"Words 'ai', 'sphere', 'dash' don't clearly indicate specific function or purpose.",1119,52,0.002758,2026-09-13T07:55:15Z
d6c271eb6b5ac740645bc7c8923d8e30,windsurf,namestyle,claude-sonnet-5,1,Cannot tell,No title given; 'windsurf' alone doesn't reveal software purpose.,1114,43,0.002658,2026-09-13T07:55:17Z
62f8ddcbcc1fdcd7390a85da3abdf4af,baridi-exam-preparation,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),'exam-preparation' directly states the software's purpose plainly.,1120,53,0.002770,2026-09-13T07:55:19Z
52c3a39403ebde2f70e4d6ccee6bb615,elife-reg-app-4905,namestyle,claude-sonnet-5,1,Cannot tell,'elife-reg-app' is vague; unclear what registration or purpose it serves,1120,45,0.002690,2026-09-13T07:55:21Z
1c505867e6ee598669fccf127b89bece,elevate-jobs-hub,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),'Jobs-hub' directly states job listing platform; 'elevate' adds mild flourish.,1120,64,0.002880,2026-09-13T07:55:23Z
a2e3d6b02dfd083525971f554f583829,ar-condicionado,namestyle,claude-sonnet-5,1,Cannot tell,No page title given; 'ar-condicionado' meaning unclear without context,1117,42,0.002654,2026-09-13T07:55:25Z
0156dd313e199412f48e926a19b93ebe,gdgsynergic,namestyle,claude-sonnet-5,1,Cannot tell,"Ambiguous invented-looking word, unclear meaning without more context.",1117,41,0.002644,2026-09-13T07:55:27Z
826ce0bf4c0f306f160d031ac31cc6b3,questopiar,namestyle,claude-sonnet-5,1,Fanciful (an invented word: 'vibescudo'),"'Questopiar' blends 'quest' and 'utopia'-like sounds, an invented word overall.",1114,65,0.002878,2026-09-13T07:55:31Z
578e52c38ac72a68042d7f0a10e7f7a2,gen-a-vision,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Gen' and 'vision' hint at generating images, needs imagination",1149,64,0.002938,2026-09-13T07:55:33Z
72458d083a6537c4754f7fa204d25981,openfrontier,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'open' and 'frontier' hint at open exploration/expansion, not explicit function",1115,68,0.002910,2026-09-13T07:55:35Z
83303658b6f18d9b16da1635fffa0600,rihlatul-hudah-hub,namestyle,claude-sonnet-5,1,Cannot tell,"'rihlatul-hudah' is unfamiliar foreign phrase, unclear meaning beyond generic 'hub'",1122,60,0.002844,2026-09-13T07:55:37Z
d2dbfa4a52359f0ef3d135fe01c6d168,fabri-korea-connect-global,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),"'korea-connect-global' states connecting Korea to global, fabric-related trade",1121,59,0.002832,2026-09-13T07:55:39Z
187312a78dc6ac1a67ff7d5a9da0bc4e,koora-live-now,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),'Koora' (ball) plus 'live-now' suggests live football streaming purpose.,1127,69,0.002944,2026-09-13T07:55:42Z
48b7ecde89717cb5fb9c332199f2fa48,meetwise-seascapes,namestyle,claude-sonnet-5,1,Suggestive (hints at the purpose: 'golden-hour-hairdresser'),"'Meetwise' hints at meetings, 'seascapes' vague, needs imagination to connect",1119,73,0.002968,2026-09-13T07:55:44Z
a171aefb142eda06c744b43e0d9056a8,skiwix-launchpad,namestyle,claude-sonnet-5,1,Cannot tell,'Skiwix' is unclear invented word; 'launchpad' vague without more context,1119,46,0.002698,2026-09-13T07:55:46Z
6015cf2f8b080309d2c7abed89c7d7c4,modelai-hub,namestyle,claude-sonnet-5,1,Descriptive (says what it does: 'habit-tracker'),"'model', 'ai', 'hub' state it is an AI model hub",1116,55,0.002782,2026-09-13T07:55:48Z
ee199c59a5b3acbfe9f3e4ddc3ec60f0,catho,namestyle,claude-sonnet-5,1,Cannot tell,"'catho' unclear fragment, no obvious meaning or purpose indicated",1112,44,0.002664,2026-09-13T07:55:49Z
