item_id,repo_slug,task,model,prompt_version,label,reason,input_tokens,output_tokens,usd,called_utc
573ff93048b85607a59c05419bb3659f,superimune,audience,claude-sonnet-5,1,Cannot tell from the name,Name gives no clue about intended users or purpose.,772,37,0.001914,2026-09-13T07:53:56Z
593a7103717b0a34401efd6af261b2ea,delton-chatbot-v2,audience,claude-sonnet-5,1,Cannot tell from the name,"Generic project name with no audience clues, just a version label.",779,38,0.001938,2026-09-13T07:53:58Z
cb7a17d14a85128997ceecf267ca597f,grand-moments-booking,audience,claude-sonnet-5,1,"Producer sector: for a business, clients or paying customers","""Booking"" implies a business function for scheduling clients or customers.",777,52,0.002074,2026-09-13T07:54:02Z
94b42e7bd13f630d056b56b42c4745fb,mood-weaver,audience,claude-sonnet-5,1,Cannot tell from the name,"Name is abstract, no audience or business indicators present",775,38,0.001930,2026-09-13T07:54:04Z
ddf863429782a3e48fab892957d33cc5,chatapp,audience,claude-sonnet-5,1,Cannot tell from the name,Generic name gives no clue about intended users or audience.,773,38,0.001926,2026-09-13T07:54:05Z
6b4be8ecad233754393ae7fdb15bf9fe,mavs-machine-test,audience,claude-sonnet-5,1,Cannot tell from the name,Generic test/machine terms give no clue about intended audience,777,40,0.001954,2026-09-13T07:54:07Z
cc5dce7c5492a55f49299daf87d17d0c,startup-rag,audience,claude-sonnet-5,1,Cannot tell from the name,"Generic technical term, no clear audience or business function specified",774,39,0.001938,2026-09-13T07:54:09Z
82ccc3243ba5d8d6718ed079b553b2d2,mibh,audience,claude-sonnet-5,1,Cannot tell from the name,Name is an ambiguous acronym with no audience clues,772,40,0.001944,2026-09-13T07:54:11Z
9f8d68b6eb22687a95f2f0da0b918a4f,swipe-play-discover,audience,claude-sonnet-5,1,Cannot tell from the name,Generic action words give no audience clues,777,33,0.001884,2026-09-13T07:54:13Z
5437113d04630931411fd0ad1b4ac0a0,my-portfolio,audience,claude-sonnet-5,1,"Household sector: for the maker, their family, friends or a community, unpaid",'my' indicates a personal project made by the maker for themselves,775,55,0.002100,2026-09-13T07:54:15Z
07816fa6bd9747ab6391bd55a14198f1,paginaqualivercopia,audience,claude-sonnet-5,1,Cannot tell from the name,"Name is unclear/garbled, gives no indication of intended audience.",778,43,0.001986,2026-09-13T07:54:17Z
5430488a622d884067e4431396647fc2,ascend-protocol,audience,claude-sonnet-5,1,Cannot tell from the name,"No words indicate a personal, group, or business audience.",776,37,0.001922,2026-09-13T07:54:19Z
